Match ID,0-10 Team 1 Runs,0-10 Team 1 Wickets,10-20 Team 1 Runs,10-20 Team 1 Wickets,20-30 Team 1 Runs,20-30 Team 1 Wickets,30-40 Team 1 Runs,30-40 Team 1 Wickets,40-50 Team 1 Runs,40-50 Team 1 Wickets,0-10 Team 2 Runs,0-10 Team 2 Wickets,10-20 Team 2 Runs,10-20 Team 2 Wickets,20-30 Team 2 Runs,20-30 Team 2 Wickets,30-40 Team 2 Runs,30-40 Team 2 Wickets,40-50 Team 2 Runs,40-50 Team 2 Wickets,0-10 Team 1 RunRate,0-10 Team 1 Avg,10-20 Team 1 RunRate,10-20 Team 1 Avg,20-30 Team 1 RunRate,20-30 Team 1 Avg,30-40 Team 1 RunRate,30-40 Team 1 Avg,40-50 Team 1 RunRate,40-50 Team 1 Avg,0-10 Team 2 RunRate,0-10 Team 2 Avg,10-20 Team 2 RunRate,10-20 Team 2 Avg,20-30 Team 2 RunRate,20-30 Team 2 Avg,30-40 Team 2 RunRate,30-40 Team 2 Avg,40-50 Team 2 RunRate,40-50 Team 2 Avg,Team 1 Total Runs,Team 1 Total Wickets,Team 1 Match RunRate,Team 1 Match Average,Team 2 Total Runs,Team 2 Total Wickets,Team 2 Match RunRate,Team 2 Match Average
247502,15,2,29,0,36,1,63,1,77,1,18,2,24,3,39,1,30,3,10,1,1.5,7.5,2.9,29.0,3.6,36.0,6.3,63.0,7.7,77.0,1.8,9.0,2.4,8.0,3.9,39.0,3.0,10.0,1.0,10.0,220,5,4.4,44.0,121,10,2.42,12.1
247503,70,1,48,0,77,1,49,2,88,2,70,2,38,4,16,4,0,0,0,0,7.0,70.0,4.8,48.0,7.7,77.0,4.9,24.5,8.8,44.0,7.0,35.0,3.8,9.5,1.6,4.0,0.0,0.0,0.0,0.0,332,6,6.64,55.33,124,10,2.48,12.4
247504,60,0,46,0,52,2,74,2,50,6,51,1,59,1,40,2,50,2,79,3,6.0,60.0,4.6,46.0,5.2,26.0,7.4,37.0,5.0,8.33,5.1,51.0,5.9,59.0,4.0,20.0,5.0,25.0,7.9,26.33,282,10,5.64,28.2,279,9,5.58,31.0
247505,39,1,35,1,44,1,57,1,97,1,23,1,60,1,37,5,55,2,12,1,3.9,39.0,3.5,35.0,4.4,44.0,5.7,57.0,9.7,97.0,2.3,23.0,6.0,60.0,3.7,7.4,5.5,27.5,1.2,12.0,272,5,5.44,54.4,187,10,3.74,18.7
247506,26,5,38,0,28,3,22,0,18,2,45,2,42,0,43,1,12,0,0,0,2.6,5.2,3.8,38.0,2.8,9.33,2.2,22.0,1.8,9.0,4.5,22.5,4.2,42.0,4.3,43.0,1.2,12.0,0.0,0.0,132,10,2.64,13.2,142,3,2.84,47.33
247507,45,0,82,0,78,1,53,3,0,0,39,1,77,1,61,3,23,3,0,0,4.5,45.0,8.2,82.0,7.8,78.0,5.3,17.67,0.0,0.0,3.9,39.0,7.7,77.0,6.1,20.33,2.3,7.67,0.0,0.0,258,4,5.16,64.5,200,8,4.0,25.0
249207,48,1,29,1,33,0,43,1,29,7,39,0,49,0,35,2,35,0,33,0,4.8,48.0,2.9,29.0,3.3,33.0,4.3,43.0,2.9,4.14,3.9,39.0,4.9,49.0,3.5,17.5,3.5,35.0,3.3,33.0,182,10,3.64,18.2,191,2,3.82,95.5
249211,43,2,35,1,49,0,52,1,59,4,39,2,36,2,13,6,0,0,0,0,4.3,21.5,3.5,35.0,4.9,49.0,5.2,52.0,5.9,14.75,3.9,19.5,3.6,18.0,1.3,2.17,0.0,0.0,0.0,0.0,238,8,4.76,29.75,88,10,1.76,8.8
249212,36,2,38,4,31,0,51,1,107,0,18,3,41,1,59,0,45,4,0,2,3.6,18.0,3.8,9.5,3.1,31.0,5.1,51.0,10.7,107.0,1.8,6.0,4.1,41.0,5.9,59.0,4.5,11.25,0.0,0.0,263,7,5.26,37.57,163,10,3.26,16.3
249213,32,2,58,2,41,0,39,2,64,2,38,3,42,2,51,2,20,3,0,0,3.2,16.0,5.8,29.0,4.1,41.0,3.9,19.5,6.4,32.0,3.8,12.67,4.2,21.0,5.1,25.5,2.0,6.67,0.0,0.0,234,8,4.68,29.25,151,10,3.02,15.1
249214,19,2,24,0,47,0,37,2,60,5,59,0,49,0,72,1,7,0,0,0,1.9,9.5,2.4,24.0,4.7,47.0,3.7,18.5,6.0,12.0,5.9,59.0,4.9,49.0,7.2,72.0,0.7,7.0,0.0,0.0,187,9,3.74,20.78,187,1,3.74,187.0
249228,60,0,41,2,41,1,39,1,87,4,30,2,48,1,69,0,27,7,0,0,6.0,60.0,4.1,20.5,4.1,41.0,3.9,39.0,8.7,21.75,3.0,15.0,4.8,48.0,6.9,69.0,2.7,3.86,0.0,0.0,268,8,5.36,33.5,174,10,3.48,17.4
249229,21,2,25,2,38,1,67,2,44,3,26,3,41,1,45,0,49,1,47,3,2.1,10.5,2.5,12.5,3.8,38.0,6.7,33.5,4.4,14.67,2.6,8.67,4.1,41.0,4.5,45.0,4.9,49.0,4.7,15.67,195,10,3.9,19.5,208,8,4.16,26.0
249230,47,1,36,0,59,0,83,1,96,3,44,1,62,1,45,2,66,1,91,0,4.7,47.0,3.6,36.0,5.9,59.0,8.3,83.0,9.6,32.0,4.4,44.0,6.2,62.0,4.5,22.5,6.6,66.0,9.1,91.0,321,5,6.42,64.2,308,5,6.16,61.6
249231,40,1,53,0,45,0,47,2,79,4,51,0,44,2,40,1,69,0,74,2,4.0,40.0,5.3,53.0,4.5,45.0,4.7,23.5,7.9,19.75,5.1,51.0,4.4,22.0,4.0,40.0,6.9,69.0,7.4,37.0,264,7,5.28,37.71,278,5,5.56,55.6
249232,45,2,33,1,40,0,57,1,61,4,44,0,52,2,57,0,51,0,23,0,4.5,22.5,3.3,33.0,4.0,40.0,5.7,57.0,6.1,15.25,4.4,44.0,5.2,26.0,5.7,57.0,5.1,51.0,2.3,23.0,236,8,4.72,29.5,227,2,4.54,113.5
249233,46,0,24,5,42,1,32,3,5,1,27,2,28,2,38,2,45,0,0,0,4.6,46.0,2.4,4.8,4.2,42.0,3.2,10.67,0.5,5.0,2.7,13.5,2.8,14.0,3.8,19.0,4.5,45.0,0.0,0.0,149,10,2.98,14.9,138,6,2.76,23.0
249234,37,1,38,3,26,4,4,2,0,0,42,1,41,0,21,0,0,0,0,0,3.7,37.0,3.8,12.67,2.6,6.5,0.4,2.0,0.0,0.0,4.2,42.0,4.1,41.0,2.1,21.0,0.0,0.0,0.0,0.0,105,10,2.1,10.5,104,1,2.08,104.0
249235,50,0,36,1,49,0,45,2,87,4,29,2,67,1,42,3,38,4,0,0,5.0,50.0,3.6,36.0,4.9,49.0,4.5,22.5,8.7,21.75,2.9,14.5,6.7,67.0,4.2,14.0,3.8,9.5,0.0,0.0,267,7,5.34,38.14,176,10,3.52,17.6
249236,39,1,41,2,28,1,34,3,44,2,22,0,45,2,26,1,53,2,49,2,3.9,39.0,4.1,20.5,2.8,28.0,3.4,11.33,4.4,22.0,2.2,22.0,4.5,22.5,2.6,26.0,5.3,26.5,4.9,24.5,186,9,3.72,20.67,195,7,3.9,27.86
249237,26,1,30,2,27,2,42,0,72,5,29,2,23,1,37,2,23,5,0,0,2.6,26.0,3.0,15.0,2.7,13.5,4.2,42.0,7.2,14.4,2.9,14.5,2.3,23.0,3.7,18.5,2.3,4.6,0.0,0.0,197,10,3.94,19.7,112,10,2.24,11.2
249238,44,2,49,0,50,0,48,2,90,3,38,1,61,1,42,2,30,2,71,2,4.4,22.0,4.9,49.0,5.0,50.0,4.8,24.0,9.0,30.0,3.8,38.0,6.1,61.0,4.2,21.0,3.0,15.0,7.1,35.5,281,7,5.62,40.14,242,8,4.84,30.25
249239,30,2,57,1,48,0,48,2,77,2,51,0,37,1,46,1,42,1,61,5,3.0,15.0,5.7,57.0,4.8,48.0,4.8,24.0,7.7,38.5,5.1,51.0,3.7,37.0,4.6,46.0,4.2,42.0,6.1,12.2,260,7,5.2,37.14,237,8,4.74,29.62
249240,47,1,47,0,64,0,49,3,32,6,28,3,46,0,50,0,55,1,61,2,4.7,47.0,4.7,47.0,6.4,64.0,4.9,16.33,3.2,5.33,2.8,9.33,4.6,46.0,5.0,50.0,5.5,55.0,6.1,30.5,239,10,4.78,23.9,240,6,4.8,40.0
249241,34,1,45,2,45,1,44,0,55,4,44,4,49,1,48,3,0,0,0,0,3.4,34.0,4.5,22.5,4.5,45.0,4.4,44.0,5.5,13.75,4.4,11.0,4.9,49.0,4.8,16.0,0.0,0.0,0.0,0.0,223,8,4.46,27.88,141,8,2.82,17.62
249378,23,2,34,2,26,0,26,3,45,3,33,2,56,1,68,1,4,0,0,0,2.3,11.5,3.4,17.0,2.6,26.0,2.6,8.67,4.5,15.0,3.3,16.5,5.6,56.0,6.8,68.0,0.4,4.0,0.0,0.0,154,10,3.08,15.4,161,4,3.22,40.25
249379,32,2,24,4,36,1,37,1,39,2,25,1,43,4,33,1,25,2,37,0,3.2,16.0,2.4,6.0,3.6,36.0,3.7,37.0,3.9,19.5,2.5,25.0,4.3,10.75,3.3,33.0,2.5,12.5,3.7,37.0,168,10,3.36,16.8,163,8,3.26,20.38
249380,13,1,34,2,30,4,29,2,1,1,38,3,18,1,50,0,0,0,0,0,1.3,13.0,3.4,17.0,3.0,7.5,2.9,14.5,0.1,1.0,3.8,12.67,1.8,18.0,5.0,50.0,0.0,0.0,0.0,0.0,107,10,2.14,10.7,106,4,2.12,26.5
249739,45,0,68,1,49,1,50,1,69,5,15,1,43,3,65,1,34,2,72,2,4.5,45.0,6.8,68.0,4.9,49.0,5.0,50.0,6.9,13.8,1.5,15.0,4.3,14.33,6.5,65.0,3.4,17.0,7.2,36.0,281,8,5.62,35.12,229,9,4.58,25.44
249740,27,4,30,3,21,2,0,1,0,0,55,1,24,0,0,0,0,0,0,0,2.7,6.75,3.0,10.0,2.1,10.5,0.0,0.0,0.0,0.0,5.5,55.0,2.4,24.0,0.0,0.0,0.0,0.0,0.0,0.0,78,10,1.56,7.8,79,1,1.58,79.0
249741,44,1,49,1,33,0,80,2,64,3,31,3,49,3,15,1,13,2,6,1,4.4,44.0,4.9,49.0,3.3,33.0,8.0,40.0,6.4,21.33,3.1,10.33,4.9,16.33,1.5,15.0,1.3,6.5,0.6,6.0,270,7,5.4,38.57,114,10,2.28,11.4
249742,46,1,47,1,25,4,25,2,11,2,37,0,39,0,38,0,42,0,0,0,4.6,46.0,4.7,47.0,2.5,6.25,2.5,12.5,1.1,5.5,3.7,37.0,3.9,39.0,3.8,38.0,4.2,42.0,0.0,0.0,154,10,3.08,15.4,156,0,3.12,156.0
249743,24,2,40,0,36,1,49,0,65,3,34,1,31,2,28,2,27,2,6,3,2.4,12.0,4.0,40.0,3.6,36.0,4.9,49.0,6.5,21.67,3.4,34.0,3.1,15.5,2.8,14.0,2.7,13.5,0.6,2.0,214,6,4.28,35.67,126,10,2.52,12.6
249744,24,3,20,2,19,4,0,1,0,0,45,1,34,0,0,0,0,0,0,0,2.4,8.0,2.0,10.0,1.9,4.75,0.0,0.0,0.0,0.0,4.5,45.0,3.4,34.0,0.0,0.0,0.0,0.0,0.0,0.0,63,10,1.26,6.3,79,1,1.58,79.0
249745,19,3,46,2,35,0,20,5,0,0,56,1,31,3,20,2,0,0,0,0,1.9,6.33,4.6,23.0,3.5,35.0,2.0,4.0,0.0,0.0,5.6,56.0,3.1,10.33,2.0,10.0,0.0,0.0,0.0,0.0,120,10,2.4,12.0,107,6,2.14,17.83
249746,36,1,42,2,29,2,49,2,19,3,28,3,36,1,23,2,12,4,0,0,3.6,36.0,4.2,21.0,2.9,14.5,4.9,24.5,1.9,6.33,2.8,9.33,3.6,36.0,2.3,11.5,1.2,3.0,0.0,0.0,175,10,3.5,17.5,99,10,1.98,9.9
249747,62,1,58,1,31,1,51,2,34,5,54,1,44,2,33,1,40,1,65,1,6.2,62.0,5.8,58.0,3.1,31.0,5.1,25.5,3.4,6.8,5.4,54.0,4.4,22.0,3.3,33.0,4.0,40.0,6.5,65.0,236,10,4.72,23.6,236,6,4.72,39.33
249748,41,2,30,2,40,0,49,0,69,2,36,2,37,2,44,0,39,0,48,5,4.1,20.5,3.0,15.0,4.0,40.0,4.9,49.0,6.9,34.5,3.6,18.0,3.7,18.5,4.4,44.0,3.9,39.0,4.8,9.6,229,6,4.58,38.17,204,9,4.08,22.67
249749,16,1,34,2,23,3,27,3,40,1,58,1,38,0,34,2,23,0,0,0,1.6,16.0,3.4,17.0,2.3,7.67,2.7,9.0,4.0,40.0,5.8,58.0,3.8,38.0,3.4,17.0,2.3,23.0,0.0,0.0,140,10,2.8,14.0,153,3,3.06,51.0
249750,39,0,42,2,26,2,31,3,19,3,45,3,49,0,23,0,33,1,0,0,3.9,39.0,4.2,21.0,2.6,13.0,3.1,10.33,1.9,6.33,4.5,15.0,4.9,49.0,2.3,23.0,3.3,33.0,0.0,0.0,157,10,3.14,15.7,150,4,3.0,37.5
249751,30,3,37,0,35,0,40,2,64,4,19,2,36,2,28,2,46,4,0,0,3.0,10.0,3.7,37.0,3.5,35.0,4.0,20.0,6.4,16.0,1.9,9.5,3.6,18.0,2.8,14.0,4.6,11.5,0.0,0.0,206,9,4.12,22.89,129,10,2.58,12.9
249752,39,2,32,1,42,0,50,1,95,3,49,2,42,2,38,0,51,1,29,5,3.9,19.5,3.2,32.0,4.2,42.0,5.0,50.0,9.5,31.67,4.9,24.5,4.2,21.0,3.8,38.0,5.1,51.0,2.9,5.8,258,7,5.16,36.86,209,10,4.18,20.9
249753,35,2,30,1,57,0,22,2,64,4,40,1,46,0,35,2,36,0,53,4,3.5,17.5,3.0,30.0,5.7,57.0,2.2,11.0,6.4,16.0,4.0,40.0,4.6,46.0,3.5,17.5,3.6,36.0,5.3,13.25,208,9,4.16,23.11,210,7,4.2,30.0
249754,25,3,41,2,29,0,43,0,49,3,22,6,28,2,23,2,0,0,0,0,2.5,8.33,4.1,20.5,2.9,29.0,4.3,43.0,4.9,16.33,2.2,3.67,2.8,14.0,2.3,11.5,0.0,0.0,0.0,0.0,187,8,3.74,23.38,73,10,1.46,7.3
249755,43,1,42,0,50,0,54,0,72,3,65,0,42,1,36,2,41,2,67,2,4.3,43.0,4.2,42.0,5.0,50.0,5.4,54.0,7.2,24.0,6.5,65.0,4.2,42.0,3.6,18.0,4.1,20.5,6.7,33.5,261,4,5.22,65.25,251,7,5.02,35.86
249756,41,1,38,1,38,1,49,0,65,5,54,1,55,1,32,0,52,1,33,1,4.1,41.0,3.8,38.0,3.8,38.0,4.9,49.0,6.5,13.0,5.4,54.0,5.5,55.0,3.2,32.0,5.2,52.0,3.3,33.0,231,8,4.62,28.88,226,4,4.52,56.5
249757,24,2,32,1,53,1,59,0,49,5,21,3,23,3,57,0,42,2,41,2,2.4,12.0,3.2,32.0,5.3,53.0,5.9,59.0,4.9,9.8,2.1,7.0,2.3,7.67,5.7,57.0,4.2,21.0,4.1,20.5,217,9,4.34,24.11,184,10,3.68,18.4
249758,34,1,40,1,44,1,49,0,68,5,72,0,44,0,50,1,62,2,18,2,3.4,34.0,4.0,40.0,4.4,44.0,4.9,49.0,6.8,13.6,7.2,72.0,4.4,44.0,5.0,50.0,6.2,31.0,1.8,9.0,235,8,4.7,29.38,246,5,4.92,49.2
249759,72,3,21,2,30,4,1,1,0,0,40,2,43,0,23,0,0,0,0,0,7.2,24.0,2.1,10.5,3.0,7.5,0.1,1.0,0.0,0.0,4.0,20.0,4.3,43.0,2.3,23.0,0.0,0.0,0.0,0.0,124,10,2.48,12.4,106,2,2.12,53.0
250668,56,0,76,2,42,1,53,1,134,2,64,3,60,5,25,0,46,1,29,1,5.6,56.0,7.6,38.0,4.2,42.0,5.3,53.0,13.4,67.0,6.4,21.33,6.0,12.0,2.5,25.0,4.6,46.0,2.9,29.0,361,6,7.22,60.17,224,10,4.48,22.4
250669,70,1,47,1,59,0,46,2,119,0,65,1,51,3,45,2,36,3,0,1,7.0,70.0,4.7,47.0,5.9,59.0,4.6,23.0,11.9,119.0,6.5,65.0,5.1,17.0,4.5,22.5,3.6,12.0,0.0,0.0,341,4,6.82,85.25,197,10,3.94,19.7
250670,32,2,37,1,43,1,59,2,67,2,0,0,0,0,0,0,0,0,0,0,3.2,16.0,3.7,37.0,4.3,43.0,5.9,29.5,6.7,33.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,238,8,4.76,29.75,0,0,0.0,0.0
250671,7,2,33,2,31,0,24,4,6,2,57,0,49,0,0,0,0,0,0,0,0.7,3.5,3.3,16.5,3.1,31.0,2.4,6.0,0.6,3.0,5.7,57.0,4.9,49.0,0.0,0.0,0.0,0.0,0.0,0.0,101,10,2.02,10.1,106,0,2.12,106.0
250672,38,2,35,3,32,2,32,2,3,1,43,1,54,0,45,0,0,0,0,0,3.8,19.0,3.5,11.67,3.2,16.0,3.2,16.0,0.3,3.0,4.3,43.0,5.4,54.0,4.5,45.0,0.0,0.0,0.0,0.0,140,10,2.8,14.0,142,1,2.84,142.0
251489,50,1,59,0,53,1,56,1,55,5,77,0,61,0,75,2,46,1,0,0,5.0,50.0,5.9,59.0,5.3,53.0,5.6,56.0,5.5,11.0,7.7,77.0,6.1,61.0,7.5,37.5,4.6,46.0,0.0,0.0,273,8,5.46,34.12,259,3,5.18,86.33
251491,44,2,21,4,21,1,20,3,0,0,50,4,34,2,16,0,0,0,0,0,4.4,22.0,2.1,5.25,2.1,21.0,2.0,6.67,0.0,0.0,5.0,12.5,3.4,17.0,1.6,16.0,0.0,0.0,0.0,0.0,106,10,2.12,10.6,100,6,2.0,16.67
251492,41,0,58,3,32,0,41,0,69,3,31,4,24,4,13,2,0,0,0,0,4.1,41.0,5.8,19.33,3.2,32.0,4.1,41.0,6.9,23.0,3.1,7.75,2.4,6.0,1.3,6.5,0.0,0.0,0.0,0.0,241,6,4.82,40.17,68,10,1.36,6.8
251494,22,2,21,1,29,0,34,3,33,4,45,0,42,0,56,0,0,0,0,0,2.2,11.0,2.1,21.0,2.9,29.0,3.4,11.33,3.3,8.25,4.5,45.0,4.2,42.0,5.6,56.0,0.0,0.0,0.0,0.0,139,10,2.78,13.9,143,0,2.86,143.0
251495,32,1,49,1,59,1,73,0,107,1,52,2,52,1,57,0,63,1,92,1,3.2,32.0,4.9,49.0,5.9,59.0,7.3,73.0,10.7,107.0,5.2,26.0,5.2,52.0,5.7,57.0,6.3,63.0,9.2,92.0,320,4,6.4,80.0,316,5,6.32,63.2
251496,45,0,52,0,45,1,78,1,121,3,35,4,96,1,65,0,51,0,76,4,4.5,45.0,5.2,52.0,4.5,45.0,7.8,78.0,12.1,40.33,3.5,8.75,9.6,96.0,6.5,65.0,5.1,51.0,7.6,19.0,341,5,6.82,68.2,323,9,6.46,35.89
255961,21,1,38,0,48,1,36,3,42,2,34,3,45,0,46,0,34,2,21,0,2.1,21.0,3.8,38.0,4.8,48.0,3.6,12.0,4.2,21.0,3.4,11.33,4.5,45.0,4.6,46.0,3.4,17.0,2.1,21.0,185,7,3.7,26.43,180,5,3.6,36.0
256607,50,0,41,1,59,0,52,2,75,2,63,1,52,1,0,0,0,0,0,0,5.0,50.0,4.1,41.0,5.9,59.0,5.2,26.0,7.5,37.5,6.3,63.0,5.2,52.0,0.0,0.0,0.0,0.0,0.0,0.0,277,5,5.54,55.4,115,2,2.3,57.5
256608,62,1,52,2,40,1,35,1,45,5,27,5,0,0,0,0,0,0,0,0,6.2,62.0,5.2,26.0,4.0,40.0,3.5,35.0,4.5,9.0,2.7,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234,10,4.68,23.4,27,5,0.54,5.4
256610,38,1,33,3,44,1,57,0,88,1,24,1,76,1,61,0,49,1,30,4,3.8,38.0,3.3,11.0,4.4,44.0,5.7,57.0,8.8,88.0,2.4,24.0,7.6,76.0,6.1,61.0,4.9,49.0,3.0,7.5,260,6,5.2,43.33,240,7,4.8,34.29
256612,31,3,34,3,43,0,32,4,0,0,34,0,24,4,33,3,40,2,1,1,3.1,10.33,3.4,11.33,4.3,43.0,3.2,8.0,0.0,0.0,3.4,34.0,2.4,6.0,3.3,11.0,4.0,20.0,0.1,1.0,140,10,2.8,14.0,132,10,2.64,13.2
256614,38,1,28,1,40,3,48,1,40,4,36,2,35,2,42,1,45,2,10,3,3.8,38.0,2.8,28.0,4.0,13.33,4.8,48.0,4.0,10.0,3.6,18.0,3.5,17.5,4.2,42.0,4.5,22.5,1.0,3.33,194,10,3.88,19.4,168,10,3.36,16.8
256615,26,1,31,1,32,1,64,1,70,2,14,3,25,1,48,2,7,4,0,0,2.6,26.0,3.1,31.0,3.2,32.0,6.4,64.0,7.0,35.0,1.4,4.67,2.5,25.0,4.8,24.0,0.7,1.75,0.0,0.0,223,6,4.46,37.17,94,10,1.88,9.4
256665,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0,0.22,11.0,0,0,0.0,0.0
257470,60,0,87,0,54,2,96,1,107,2,43,1,28,0,31,1,55,0,67,2,6.0,60.0,8.7,87.0,5.4,27.0,9.6,96.0,10.7,53.5,4.3,43.0,2.8,28.0,3.1,31.0,5.5,55.0,6.7,33.5,404,5,8.08,80.8,224,4,4.48,56.0
257769,18,2,25,1,27,2,27,1,46,4,34,1,17,2,29,2,22,0,37,3,1.8,9.0,2.5,25.0,2.7,13.5,2.7,27.0,4.6,11.5,3.4,34.0,1.7,8.5,2.9,14.5,2.2,22.0,3.7,12.33,143,10,2.86,14.3,139,8,2.78,17.38
257770,51,2,26,1,38,0,32,2,37,2,32,0,56,2,52,1,21,0,0,0,5.1,25.5,2.6,26.0,3.8,38.0,3.2,16.0,3.7,18.5,3.2,32.0,5.6,28.0,5.2,52.0,2.1,21.0,0.0,0.0,184,7,3.68,26.29,161,3,3.22,53.67
257771,21,1,30,3,32,0,40,1,64,5,25,2,67,0,45,1,45,0,0,0,2.1,21.0,3.0,10.0,3.2,32.0,4.0,40.0,6.4,12.8,2.5,12.5,6.7,67.0,4.5,45.0,4.5,45.0,0.0,0.0,187,10,3.74,18.7,182,3,3.64,60.67
257772,41,1,31,1,44,1,51,0,46,4,37,0,56,1,55,0,41,1,41,1,4.1,41.0,3.1,31.0,4.4,44.0,5.1,51.0,4.6,11.5,3.7,37.0,5.6,56.0,5.5,55.0,4.1,41.0,4.1,41.0,213,7,4.26,30.43,230,3,4.6,76.67
258465,23,0,52,1,38,1,36,1,57,7,27,4,44,2,35,2,19,2,0,0,2.3,23.0,5.2,52.0,3.8,38.0,3.6,36.0,5.7,8.14,2.7,6.75,4.4,22.0,3.5,17.5,1.9,9.5,0.0,0.0,206,10,4.12,20.6,125,10,2.5,12.5
258466,46,1,25,1,39,0,50,0,98,3,39,2,40,1,31,2,45,3,35,2,4.6,46.0,2.5,25.0,3.9,39.0,5.0,50.0,9.8,32.67,3.9,19.5,4.0,40.0,3.1,15.5,4.5,15.0,3.5,17.5,258,5,5.16,51.6,190,10,3.8,19.0
258467,44,1,41,0,36,2,37,0,107,2,27,3,47,1,54,0,30,5,19,1,4.4,44.0,4.1,41.0,3.6,18.0,3.7,37.0,10.7,53.5,2.7,9.0,4.7,47.0,5.4,54.0,3.0,6.0,1.9,19.0,265,5,5.3,53.0,177,10,3.54,17.7
258471,38,0,46,1,55,0,64,0,77,1,23,2,18,2,45,0,29,3,49,3,3.8,38.0,4.6,46.0,5.5,55.0,6.4,64.0,7.7,77.0,2.3,11.5,1.8,9.0,4.5,45.0,2.9,9.67,4.9,16.33,280,2,5.6,140.0,164,10,3.28,16.4
258472,34,0,63,1,61,0,58,1,88,5,69,0,42,2,54,2,45,2,82,2,3.4,34.0,6.3,63.0,6.1,61.0,5.8,58.0,8.8,17.6,6.9,69.0,4.2,21.0,5.4,27.0,4.5,22.5,8.2,41.0,304,7,6.08,43.43,292,8,5.84,36.5
258473,43,0,43,2,39,1,60,1,79,4,33,1,50,1,47,1,55,2,39,5,4.3,43.0,4.3,21.5,3.9,39.0,6.0,60.0,7.9,19.75,3.3,33.0,5.0,50.0,4.7,47.0,5.5,27.5,3.9,7.8,264,8,5.28,33.0,224,10,4.48,22.4
258474,27,1,22,2,45,1,42,2,63,4,48,3,54,2,24,2,36,0,32,0,2.7,27.0,2.2,11.0,4.5,45.0,4.2,21.0,6.3,15.75,4.8,16.0,5.4,27.0,2.4,12.0,3.6,36.0,3.2,32.0,199,10,3.98,19.9,194,7,3.88,27.71
258475,56,0,56,1,48,1,60,0,87,4,61,1,51,3,54,1,64,3,0,0,5.6,56.0,5.6,56.0,4.8,48.0,6.0,60.0,8.7,21.75,6.1,61.0,5.1,17.0,5.4,54.0,6.4,21.33,0.0,0.0,307,6,6.14,51.17,230,8,4.6,28.75
258476,47,2,39,2,39,0,67,1,110,1,54,0,78,0,44,2,44,2,79,4,4.7,23.5,3.9,19.5,3.9,39.0,6.7,67.0,11.0,110.0,5.4,54.0,7.8,78.0,4.4,22.0,4.4,22.0,7.9,19.75,302,6,6.04,50.33,299,8,5.98,37.38
258477,38,1,44,3,29,1,32,3,32,2,41,2,28,1,59,0,43,0,0,0,3.8,38.0,4.4,14.67,2.9,29.0,3.2,10.67,3.2,16.0,4.1,20.5,2.8,28.0,5.9,59.0,4.3,43.0,0.0,0.0,175,10,3.5,17.5,171,3,3.42,57.0
259384,32,2,43,0,30,2,47,1,49,3,53,0,35,2,28,1,53,1,55,1,3.2,16.0,4.3,43.0,3.0,15.0,4.7,47.0,4.9,16.33,5.3,53.0,3.5,17.5,2.8,28.0,5.3,53.0,5.5,55.0,201,8,4.02,25.12,224,5,4.48,44.8
259389,38,3,23,5,14,2,0,0,0,0,20,3,67,1,0,0,0,0,0,0,3.8,12.67,2.3,4.6,1.4,7.0,0.0,0.0,0.0,0.0,2.0,6.67,6.7,67.0,0.0,0.0,0.0,0.0,0.0,0.0,75,10,1.5,7.5,87,4,1.74,21.75
259390,26,3,30,1,28,1,30,0,51,4,38,1,31,0,32,3,48,3,0,0,2.6,8.67,3.0,30.0,2.8,28.0,3.0,30.0,5.1,12.75,3.8,38.0,3.1,31.0,3.2,10.67,4.8,16.0,0.0,0.0,165,9,3.3,18.33,149,7,2.98,21.29
259391,42,1,22,1,30,2,34,1,68,3,15,1,67,3,42,2,54,3,15,0,4.2,42.0,2.2,22.0,3.0,15.0,3.4,34.0,6.8,22.67,1.5,15.0,6.7,22.33,4.2,21.0,5.4,18.0,1.5,15.0,196,8,3.92,24.5,193,9,3.86,21.44
259793,28,2,30,2,25,1,29,1,30,4,68,3,39,1,45,0,0,0,0,0,2.8,14.0,3.0,15.0,2.5,25.0,2.9,29.0,3.0,7.5,6.8,22.67,3.9,39.0,4.5,45.0,0.0,0.0,0.0,0.0,142,10,2.84,14.2,152,4,3.04,38.0
264068,29,1,29,2,41,0,53,1,44,3,42,0,49,0,45,2,54,2,14,0,2.9,29.0,2.9,14.5,4.1,41.0,5.3,53.0,4.4,14.67,4.2,42.0,4.9,49.0,4.5,22.5,5.4,27.0,1.4,14.0,196,7,3.92,28.0,204,4,4.08,51.0
264069,58,1,33,1,24,2,35,1,51,5,36,3,21,1,34,0,35,1,51,5,5.8,58.0,3.3,33.0,2.4,12.0,3.5,35.0,5.1,10.2,3.6,12.0,2.1,21.0,3.4,34.0,3.5,35.0,5.1,10.2,201,10,4.02,20.1,177,10,3.54,17.7
